"13:36:44.360","10:36:43.200","52.461999177","30.916138722","5"
"13:36:44.369","10:36:43.400","52.461997430","30.916138933","5"
"13:36:44.383","10:36:43.800","52.461993987","30.916139637","5"
"13:36:44.386","10:36:44.000","52.461992225","30.916139950","5"
"13:36:44.391","10:36:44.200","52.461990515","30.916140282","5"
"13:36:44.515","10:36:44.400","52.461988718","30.916140808","5"
"13:36:44.724","10:36:44.600","52.461987083","30.916141425","5"
"13:36:45.402","10:36:44.800","52.461985437","30.916142197","5"
"13:36:45.415","10:36:45.000","52.461983802","30.916142978","5"
"13:36:45.425","10:36:45.200","52.461982193","30.916143702","5"
"13:36:45.519","10:36:45.400","52.461980590","30.916144153","5"
